"DHSCLUST","LONGNUM","LATNUM","arabiensis_crop","EVI_Sept_2011_crop","GHA_alt_crop","GHA_popden14_crop","GHA_Roaddist_crop","GHA_waterdist_crop","LC_2011_crop","LST_Day_crop","LST_Night_crop","Nightlights_crop","Rainfall_Sept11_crop","URBAN_RURA","LCType","GRUMP"
308,-0.98247,5.212687,-0.838021141680509,0.0373811242402709,-2.16588425526688,0.436794581995536,1.41580084690232,0.182922332982068,1,0.0525769291033868,-1.19001868629186,-0.802314957750664,-1.78492234946551,"U","crop",1
309,-0.829281,9.378788,0.559076992393851,-0.240394124868332,0.356051675963734,-0.606159334001224,0.0557222814184822,0.695727842046977,0,-0.211128335719959,0.974439675417393,0.355958015718324,1.17382879162365,"U","crop",2
310,-2.698749,10.852057,0.70737212258039,-0.754311896511201,0.906541577676331,-0.99452761023044,0.537462280253217,0.653173165507786,0,0.684971626395245,1.45264133931809,-0.90155481418304,0.193785523276872,"R","crop",1
311,-1.209805,5.129718,0.558626611032351,-0.427713874253568,-1.20176726602788,0.845413993261484,0.2496831589777,0.169433515617716,1,0.0397713613054186,-0.367126072707381,0.954426934559257,-1.39098224376183,"R","urban",2
312,-0.335856,10.947618,0.734020128688665,0.436088770248703,0.546908799481029,-0.754187776429425,0.880207060861492,-0.231109887226015,0,0.516335941119688,1.41034726349582,-0.896922479345911,0.73084188747497,"U","crop",1
313,0.516634,7.826809,-2.18276534328357,0.645512420972166,0.62123804411593,-0.806599463528164,-0.0215945540483305,0.496363553806061,0,-0.0133898725137192,-1.6550896790724,-0.897648909868373,0.900100113060239,"R","grass",1
314,-2.487439,9.877947,0.128693166600875,-1.53279370322751,0.975064115380878,-1.06652099064379,0.867356118465816,0.370539867716567,0,-0.173595763095299,-0.216692031257142,-0.891810541928807,0.233726951974145,"U","grass",1
315,-2.322997,6.449571,-0.169786043549075,0.892837983525253,0.666139435803672,-0.0523175626373961,-4.82050994318981,0.751902484229777,0,-1.87449428896435,-0.527783468187416,0.715175735852907,0.634408641042059,"R","urban",2
316,-0.177975,5.678378,0.687327592482095,-0.715020982773159,-0.480004581689399,0.0763864603122482,-0.462586393546856,1.16326089308171,0,NA,0.993072344771877,1.74127662300767,-1.4687964641934,"U","urban",2
317,0.4043,7.421194,-0.954093952083335,1.07557519532747,0.201500372582217,-0.741375099818051,0.516175071060859,-2.12084458658715,0,-1.09094906110359,-0.865647352186752,-0.7937401586562,0.641553923376731,"R","crop",1
318,-1.089189,10.900289,0.720170837157768,0.623651834634665,0.546332216035542,0.814424077657015,-0.658124435647736,0.87828239694985,1,0.575508757097016,2.04665734483284,0.774462276235061,0.901101746724315,"U","crop",1
319,0.061775,9.151255,0.476777512366308,-0.819139963852422,0.492330317956519,-0.944559321684269,1.22239594488304,0.515800488058615,0,0.0918502413910233,0.39572248792351,-0.939890595443582,1.27227575905317,"U","grass",1
320,-0.945699,7.861022,0.180979375489735,0.0454166111797214,0.163798097830042,-1.15148686799503,0.23891367911354,0.0691692372553707,0,-0.462956526274929,0.880432374655431,-0.87459915791899,1.61383102440751,"R","grass",1
321,-1.335845,5.26472,0.487323917293284,2.07245081465479,-0.437722003454361,-0.13948514735886,0.470304675023937,0.419702267946476,0,NA,-1.62793310836967,-0.416032753427055,-1.03838829647356,"U","crop",1
322,-1.225796,5.115427,0.567354198047772,-0.56990084837888,-1.47925636879786,0.338106298876445,-1.11470409327253,0.595159656631897,1,0.00218704174948748,-0.0994498517448834,1.11806380271004,-1.34174046345452,"R","crop",2
323,-0.841807,10.766683,0.736931063638657,0.722452442948038,0.423773725647234,0.0602172702057928,0.0701032646343696,-0.578349951227592,0,-0.0885636081985906,1.6393216779843,-0.539275499803782,0.96463108997686,"R","crop",2
324,0.583766,6.28701,0.528258167399185,0.767380751618275,-0.319762876407121,-0.915724326196549,-0.0538860887926363,-0.884578188124531,0,1.82458711449023,0.274852271777745,-0.84817491021468,-1.00749967310141,"U","grass",1
325,-0.244404,5.535298,-0.385518836828407,-1.79007142139817,-1.53585002230157,2.33815082182904,0.902202248225128,0.299350046908759,1,0.0843322312857967,-1.00951958611705,1.95422075662182,-1.54977058247022,"U","urban",2
326,-0.928049,6.738166,-0.81481350905048,0.05365158611151,1.09089478787002,-0.963615235339373,1.81988191003995,-0.147017058302414,0,-0.72708233575295,0.532742931664446,-0.867373749649851,0.205894180173317,"R","crop",1
327,0.505151,6.106798,0.518344384803442,-0.552945679195079,-1.54812691614389,-0.688591941068369,-0.845955616986266,-0.609646963778013,0,1.55910280323755,0.611300016951915,-0.837061133813241,-1.2412815879063,"R","grass",1
328,-1.735592,8.065865,-0.126261871117755,-0.225900489927941,1.07385429482982,0.602840138733764,-0.943240201154226,0.193775731062481,1,-0.226097399094614,-0.180247465098308,-0.164603302821486,1.28433454550913,"U","crop",2
329,-0.368014,10.485456,0.65792550743898,0.526719915166836,0.956721955995364,-1.13803703537636,0.413121147808661,-0.272101575493173,0,1.3231176090778,0.934998457825326,-0.926174316149034,0.613338296604278,"R","crop",1
330,-2.339623,7.327093,-0.657103125676709,-0.749093956668273,0.850627643345939,-0.638519003565379,-0.72922820029855,0.639155408581997,0,-0.573156541177223,-0.218796213235161,0.589436032690734,1.25553059967779,"R","crop",2
331,-0.258095,5.548993,-0.0472129411140083,-1.25334264445212,-1.18933380518883,2.24472103050726,0.812483525202736,-0.172171156203146,1,0.306398374640223,-1.64078516880804,1.8602972294533,-1.53276215732295,"U","urban",2
332,-0.078959,5.615306,0.716157494490994,-1.35535735394156,-1.40049798717,1.37225649439563,-0.173136874183327,0.612775890427669,1,1.36441430831886,0.0238422783870349,1.99545334910666,-1.7009440298379,"U","urban",2
333,-2.584876,6.401304,-0.505574357482973,0.544065419866401,0.487996428209824,-0.495326285085185,-0.237173097520702,0.468798508730565,0,-1.77535272766765,-1.25224739995359,-0.801274204283502,0.351160738390729,"U","urban",1
334,-0.120333,6.221854,0.514380151539063,1.04504987163673,0.400842985341425,-1.03507441467315,0.0454749515898475,-0.199735003696625,0,0.726154763142225,0.0894255320577479,-0.909922229222196,-0.283497699712043,"U","grass",1
335,1.025489,6.090417,0.305690870353875,-0.336641927234532,-1.8935587565844,-0.515118846528213,0.623971426213897,0.489440317149212,1,1.06152845525914,-0.20149074123305,-0.576099367741878,-1.51081071579247,"U","crop",1
336,-0.272668,6.099655,0.601827767461083,-0.434138218434618,0.457814601381245,1.83619045668182,-0.641764643738343,0.54042454848731,1,1.1519811889657,0.445453791113372,0.955707599021796,-0.191713854457217,"U","urban",2
337,-2.723843,10.221559,0.0936670231415446,-0.675737538316193,0.74759966263713,-1.03114478197678,0.0218482972639447,-0.794810587026641,0,-0.483463841581323,1.27721639765261,-0.897018392626122,0.55412194802835,"R","crop",1
338,0.10949,5.710118,0.634630436956579,-1.192483236974,-1.7000375103105,0.369395282501678,-1.12154367588682,0.365485737030022,0,2.94546413207381,0.367517595520631,0.595249834307931,-1.47422195469466,"U","urban",1
339,-2.573745,7.318089,-0.812406101948267,1.44224017207339,0.828556322188551,-1.08054635945172,-0.393541757318876,-1.20041449870148,0,-1.45658522624555,-0.924619239744709,-0.871183025934017,0.796308796014892,"U","crop",1
340,0.885884,5.85096,-3.2932139801903,-2.76599627827846,-3.85486178607082,0.113274809146862,1.41325118569458,-4.9631855011195,0,-0.942482785742565,0.670104564444987,-0.358399640543068,-1.80921346482484,"R","grass",1
341,-0.208519,5.540705,0.647830309483169,-2.35217097367538,-1.68727844105993,2.43265645145724,-0.51993863287176,0.869523411642602,1,0.793615448230809,-1.24458374498619,2.1105540874496,-1.58625803162147,"U","urban",2
342,-2.108619,5.817853,0.263804057851939,0.757157009630108,-0.132071793030776,-0.924609354366891,0.579871162398995,0.468391222460736,0,-0.924070027173525,-0.543376607806864,-0.849873437779426,0.729991347243384,"R","crop",1
343,-0.274369,10.945918,0.74587932635983,0.423290596696026,0.605912076916075,-0.0992399616330559,0.715304228771257,0.369634223211894,0,0.632523416312635,1.54227867998317,-0.947523104139125,0.655220758189921,"R","crop",1
344,-1.765307,10.135949,0.644007182360178,-1.20836289382353,0.546864055608615,-1.14941295537655,-0.140449040594041,-0.627250961497556,0,-0.294423837116636,0.337514318767173,-0.903881844648015,0.825707055914712,"U","grass",1
345,0.254829,7.478531,NA,-3.55480948301526,-0.274208824424635,0.100637166330672,1.51428399308372,-0.477839094425909,0,-1.46383533788409,0.25513416897647,-0.927640843876618,0.832889721324564,"R","forest",1
346,-0.706952,5.523954,0.319949996087998,0.532900260545174,-0.43214876642907,1.38211535929645,-1.34192134730672,-0.56425179903871,0,1.57221907263936,-0.87191068012758,0.57633369404357,-1.51495663248193,"R","urban",2
348,-0.237462,6.083868,0.689726447837796,0.209582264818151,1.06665187667418,-0.248307846182171,0.353050575570374,0.568494890028011,0,0.583108108166507,0.525531884167062,0.230805308147893,-0.288038071550171,"R","crop",2
349,-0.930594,5.307982,0.71414277457684,1.15167855803278,-0.971957365358079,-0.0880339147770883,0.220276276850589,0.0878074428249912,0,-0.434136097005332,-0.660743979840716,-0.831310947712926,-1.79908440408834,"R","crop",1
350,-2.43959,9.515618,-0.360989352630708,0.297269099691484,0.851040406059135,-1.14995757267454,0.790037124110478,0.924249727526616,0,0.0799658305023318,0.66316215892903,-0.878900246018735,-0.0393480986838729,"U","grass",1
351,-2.559438,10.954949,0.706814829388759,-1.16042618231105,0.984533531637979,-1.07546537838958,0.574367499166426,0.574298755709229,0,1.05033014275923,1.32029353439869,-0.901056914767198,0.21686986216583,"R","crop",1
352,-1.653697,6.941448,-2.09470634711306,0.178320811370398,0.798299929792165,-1.10752275161682,0.657502270329696,-0.483305605639334,0,0.737791119735436,-0.103579064778883,-0.515451237989668,0.797221196704514,"U","crop",1
353,0.468026,6.977575,0.175703077579732,0.347681125530599,0.433874567962929,-0.943809234001598,0.571635096700442,-0.378179907253379,0,-0.594536285969594,0.0203626415243076,-0.885087108790102,0.219459005449729,"R","crop",1
354,-0.032469,5.701733,0.70923502034692,-1.83915297360135,-1.19323148553949,0.363174750132662,-0.0245260573155579,0.97822368760838,1,1.04583313481561,0.597006367719072,1.58738894211456,-1.51031423813812,"R","urban",2
355,-0.106487,10.828064,0.733850794997437,0.815686673945944,0.73876652234764,-0.615813782419719,0.434649962763086,0.0760937795015469,0,0.833966359402318,1.96932137796211,-0.821608719284473,0.811477373210423,"R","crop",1
356,-1.596987,6.632885,0.0978143925332058,0.507789481919394,0.712053087658621,1.65466066551335,0.503984043089023,-0.0223054777141731,0,0.859361778294497,-0.182749637142636,1.05087720127442,0.891277505475724,"R","grass",2
357,-2.853126,7.64804,-0.162366005034424,1.94592170075297,0.936925872690165,-1.07311319144765,1.43436727899352,0.5078404184966,0,-0.83554132324206,-0.537628835716398,-0.899983673543013,-0.152680506231603,"R","crop",1
358,-1.6257,6.716737,0.590691715670261,-0.181932732834779,0.862145169351219,1.86843986941369,-1.00426785916965,0.947175704301711,1,1.09892999706615,0.0326287445507935,1.67249906714717,0.899145239757684,"U","urban",2
359,-2.00342,5.565112,-3.47527918099639,0.605254629913668,-0.24580552189242,0.52182308581389,-0.224297854717078,0.686728795643957,0,-0.175277816481661,-0.882552088248305,0.280500577792747,0.561124033269271,"R","crop",1
360,-0.808439,10.33815,0.696905831052626,-0.355936219324586,0.521918658251843,0.0311361758142572,-0.302232191790424,0.777098018991905,0,0.34765884120243,1.4774163769075,-0.368099420603194,0.0693971390215371,"U","crop",2
361,-0.296541,5.625009,0.69690262276313,-0.440362613474442,-0.273653721585812,0.724287167990038,1.15828923904823,0.256359741518024,0,2.55008694430511,0.0443666521808435,1.55982934788064,-1.48386293502452,"R","crop",2
362,-1.618833,6.690752,0.585440994658479,-1.29574042744156,0.802053300290622,1.51433938798925,-1.52229886605808,0.967537577033476,1,1.8660077960995,-0.0518295063829959,2.18225947928413,0.896465219228731,"U","urban",2
363,-1.449998,5.125878,0.406227450264837,2.33141766459095,-1.14952767863607,0.0650510309789638,0.100726949390951,0.359168002948815,0,0.217448294473906,-0.180063038576131,-0.744377238261788,-0.832422943323735,"R","crop",1
364,-0.363479,6.05569,-0.0345097144558772,1.05396754370831,0.502963846790374,-0.0694235070876897,0.796704041340134,0.715135074572278,0,0.300880691828783,-1.05810977796997,-0.825060827929857,-0.172680155154356,"U","crop",1
365,-0.137746,7.06321,0.42765542550126,1.04583037428539,0.328843707895113,-1.03815633268459,-0.899457086687626,-0.0213818646804279,0,-0.266679795834755,-0.958859197718803,-0.912075285466619,0.803105316413598,"U","crop",1
366,-0.035525,5.655886,0.722668387636668,-1.11083997425415,-2.22656997725895,1.2352846675241,0.214298072819975,0.320970747128071,1,1.04583313481561,0.930642929725867,1.40852801164396,-1.64166076347563,"U","urban",2
367,-0.981075,10.894036,0.706295600768834,0.31662214529958,0.497510902226348,-0.0337963796743855,1.51683651261956,0.393361862453718,0,0.296502398388769,2.23098436682543,-0.881681288408593,0.908888428946093,"R","crop",1
368,-0.244427,11.063808,0.744386258184345,0.571028341239794,0.713958316401013,1.61113184950654,-2.02110703658951,0.192103426023455,1,1.2459836431681,1.60526240542508,0.374653864637352,0.446002969536034,"R","urban",2
369,0.793324,6.125332,0.652725108475887,0.790207341501385,-0.882356136045242,0.178837044637565,-0.979230731665547,0.596990062220801,1,1.62897838379287,-0.314429706244199,0.634997081825233,-1.36494889096513,"R","urban",2
370,-1.511561,6.292803,-1.30538993594457,0.910513348045573,0.742980663818255,-0.122253583533261,0.109946624922605,0.443064569559784,0,0.266987590725163,-1.623573739169,-0.458480997498634,0.136043458624715,"U","crop",1
371,-1.721979,4.929656,0.644058530435005,-2.84281070061883,-2.10521111619931,-0.434792206426081,-4.82050994318981,0.821786762126365,1,-2.15463965581146,-1.25977352226341,1.70262150275848,-1.07897276438954,"R","grass",2
372,-0.539465,5.80303,0.391097256704306,0.451609342497022,0.12081003578731,-0.521279169469687,0.438138394519989,0.297243610944346,0,-0.268965402029655,-0.807456651887893,-0.79100355631966,-0.515849394506831,"U","crop",1
373,-0.247692,5.58912,0.711575704448499,-1.44333069113696,-0.819346812348611,2.31192123359716,0.202415373089271,0.244227067275509,1,1.43207509619052,0.304734148883841,1.85197512675898,-1.5455184761834,"U","urban",2
374,-2.62961,5.001826,-5.43883029955187,-1.2767927195528,-2.11103653811806,-0.146280207741623,0.299825891804162,0.163249360533691,0,-0.062590722863022,-0.940749415291397,-0.761051142376171,-0.459076270834688,"R","forest",1
375,-0.171512,5.628638,0.708399555145187,-0.982131983684279,-0.632122150140702,0.105479360496266,-0.376846767399886,1.1819108711686,1,NA,0.796471367640223,2.18520184939404,-1.61934053110698,"U","urban",2
376,-0.142805,9.578506,0.235188021457773,-0.19110777019686,0.595216071470358,-1.13855403261243,1.77437248146487,0.747934482812201,0,0.459234426763385,0.161278877222159,-0.912270030418263,1.14530617348602,"R","grass",1
377,-0.236346,8.0112,0.329932363214774,0.0754482392349233,-0.233154746230867,-1.18348522838666,1.35011843693846,-4.9631855011195,0,-2.39107190811857,0.799601501578771,-0.914427954216465,1.53039868245841,"U","crop",NA
378,-0.476786,6.320957,-1.41504286289291,-0.297151954837269,0.580071721935134,-1.12651148272398,-0.425444443429351,-0.714381015468814,0,0.2074353632684,0.615924052253562,-0.663891548982752,-0.357111248947313,"R","crop",1
379,-0.247119,5.613564,0.733698953914523,-1.48873187356758,-0.854224150909911,1.90272939286418,0.330377608774676,0.232847139226153,1,2.70953481866602,0.929032950748554,1.95169173013173,-1.54658150275511,"U","urban",2
380,-1.616928,6.672275,0.562006938238938,-0.91739667567802,0.76694625927846,1.77826469422612,-0.450471516469773,0.821598126350308,1,2.07456974945585,0.302259627866757,1.7313937446295,0.903225565456935,"R","urban",2
381,-2.231289,5.090064,-4.47413375377882,1.97921702375457,-0.851613424945748,-1.13475739215224,-1.05529768057487,-0.275747356582354,0,NA,-0.573720018489877,-0.884006442357472,-1.21117552375053,"R","crop",1
382,-0.289417,5.637878,0.67811123164467,0.163376359741443,-0.146327378478925,0.940939597985108,0.947842096245264,0.150509117791341,0,2.65881617130019,0.206178701005056,1.4552587046697,-1.48993557025229,"R","crop",2
383,-2.287511,6.435504,0.408340672949501,0.63629173982607,0.528212947921134,-0.641917029815258,0.568868765266331,0.637050639977526,0,-2.95413048805873,-0.608821768956327,-0.662593178172289,0.614474343745981,"U","crop",1
384,-1.613815,6.743006,0.557129049183448,-1.68463790772389,0.892845265418267,1.83877504983835,-0.85809427328107,0.588793640484887,0,1.80803829764012,0.602011029584274,1.45609945799919,0.867710826073113,"U","grass",2
385,-1.459368,6.644632,-1.38934643965047,1.93416615861813,0.774030550226537,-0.39089861678371,-0.17806888698609,0.156269204673736,0,-0.366118484156897,-0.697238036028014,-0.536381301438249,0.642218642719129,"R","crop",1
386,-1.942044,6.429612,-0.160084380246258,1.08910726000339,0.55689081163761,-1.05391812979662,-0.0764788317539876,0.927771943169088,0,0.181497603046845,-1.62551249218763,-0.847962416399816,0.406716963995767,"U","crop",1
387,-0.471637,5.512898,0.688959656294229,0.105574764527246,-0.73104033423919,0.042302497664606,-0.0363925701592329,0.254030794315279,0,-0.662115934243599,-1.00048701404566,0.946810386831668,-1.36536920305995,"R","grass",1
388,-0.508271,5.400221,0.488700808516912,-0.0707821722740123,-0.442628193841598,-0.602189655022783,0.135876080813309,1.04303713998212,0,-0.308600124403132,-0.736478951662355,-0.634919871122365,-1.45244552822438,"U","crop",1
389,-0.824637,5.45208,0.582409313490372,0.373657327507581,-0.534489270446317,-0.72279226569831,1.0160498920745,0.804302637002315,0,0.0781970100386187,-1.07965023831106,-0.832246492574685,-1.71041694237002,"R","crop",1
390,-2.310962,7.348619,-0.199775674670209,-0.557557941566594,0.866163491297868,0.326426809225683,-0.568238751737244,0.751917875011984,0,-0.559425705324438,0.0152205603377325,0.706197264410907,1.25007089110725,"R","crop",2
391,-2.496315,10.048304,0.448749542216291,-0.42672528432665,0.982157302361804,0.713780668009015,-2.28342848515652,0.588060763855156,0,0.368139379730392,-0.712192899860802,0.964851924552166,0.792662834042558,"U","crop",1
392,-1.984199,10.876137,-0.299876065726734,0.351081215481769,0.94000807325542,1.05468653991337,-1.09663012317243,0.409516020616666,0,0.56242547486907,0.93330705050738,-0.104071861241913,-0.244604859144542,"U","urban",1
393,-1.888514,4.972451,-0.090846539815909,1.25342405208053,-1.00199831240848,0.527052100940755,0.341303484339045,0.0748413250802147,0,0.161363864802443,-0.374498961175443,0.0904009054842779,-0.991738720317603,"R","crop",1
394,-1.924572,5.042225,-1.54497860980032,0.864502782309781,-0.644372022475976,-0.288537265078567,0.00172599444249934,-4.9505062866132,0,0.21589350996379,-1.04163304352151,-0.721111625513342,-0.985008547253436,"U","forest",1
395,-0.225328,5.656948,0.702485847580167,-0.783585573472635,-0.889397190655583,0.895837010103624,0.790734592690405,0.768047673931544,0,-0.00725463315351523,0.581090367199659,1.57560539928929,-1.50279347175259,"U","grass",2
396,-1.252088,6.886844,-1.58645150058854,0.187713772599842,1.06900718703794,0.790463668586153,-0.117185387372917,0.355599832895819,0,-0.50694921043366,-1.17396811444506,-0.287980722930341,0.842201783256255,"U","crop",1
397,0.933672,5.798733,NA,-1.53313877107868,-2.87907322841452,-0.000169562598083143,-0.404581639052838,0.0897786249977043,0,0.127314839899292,-0.0117803412413084,-0.445429103504044,NA,"U","grass",2
398,-0.67478,5.649393,-0.0496543174125859,0.947205168956794,-0.0166668349255994,0.0621403671792759,1.06810750270124,0.754429802397476,0,-0.52350844966425,-0.940770555427085,-0.771916962290987,-1.20682775786985,"R","crop",1
399,0.695908,6.529877,0.538288789985573,0.492812422865552,-0.394708888599432,-0.949791597490841,0.155442532459465,-0.453816068060979,0,-0.750892382402394,-1.0341256627334,-0.713797756790688,-0.0906819158502752,"U","crop",1
400,-2.141203,5.422805,-1.48614723338386,0.0422507850673922,-0.15405625391306,0.27162987510708,0.307000043433494,-0.0927982445623551,0,-0.505659275924502,-0.399516819741674,0.0206274937832581,-0.269884692697579,"U","forest",2
401,-0.783099,8.130599,0.390292292739587,0.167856610953361,-0.106118018042855,0.593473504850722,-1.38164089272959,-0.0779608517742078,0,-0.912497294414734,2.53900787176867,-0.699635679514577,1.70576386348218,"U","crop",1
402,-0.858264,10.784772,0.733231669535547,-0.0820099235974878,0.521172781261306,1.05862644140504,-1.05395057510944,-0.152686271945686,0,0.21440068884197,1.40873383254965,1.14872983051998,0.943882104545805,"R","urban",2
403,-0.424216,6.573411,0.247664630775879,0.320363303447255,1.37207126091455,-1.01423161527971,1.63744131248995,0.751284651571548,0,-0.0602604972404485,-0.583065214120443,-0.955838453971889,-0.512271222806679,"R","crop",1
404,-0.304783,5.574962,0.686984059556779,-0.779503617474012,-1.11063001999818,0.821952521870505,0.295197635597913,-0.0010408837113374,1,0.0214988836712058,0.00330613399707404,1.68135978059829,-1.47323266930747,"U","crop",2
405,-1.661488,6.71204,-0.109908509905352,-1.36849442526774,0.78373844068051,1.81673742589537,0.531005459121839,1.14280329091432,1,0.289428304739723,-0.123268568126861,1.39745493116403,0.947601565873032,"U","crop",2
406,-0.881386,9.600385,0.273133324494681,-0.917441563462708,0.25732952626004,-0.219046541278332,0.353706855724298,-1.00487589254959,1,-0.523946856678379,1.97737730883546,-0.847081037742293,0.912977801366828,"U","crop",1
407,-0.048887,8.172638,0.58506131704502,0.508417147801388,0.27461470675751,-0.950275024089797,0.305276115419397,0.318514120101887,0,0.160741297592062,-0.367011915295391,-0.92236500629717,1.56690948889738,"R","grass",1
408,-1.932302,7.798392,0.0562136261691788,-0.116472779054435,1.30679545487145,-0.866512223842233,0.562010955891419,0.494181811220636,0,-0.4479491899588,-1.27909121828559,-0.874855193622122,0.919510474958135,"U","crop",1
409,0.487792,6.615065,0.508336756605814,0.0309671007631563,0.265877291673427,-0.38773576127362,-0.85296235170381,0.46898123171503,0,0.741030010445182,-0.0534813538146817,1.48249432443324,-0.207325214779455,"U","crop",2
410,0.484457,7.150478,0.0829718745991843,0.0179306125594083,0.442300878905599,-0.042991807570386,-1.08763927037161,-0.128543531860736,0,0.489145250374416,0.110868671869225,0.639678536641961,0.32829157434695,"R","urban",2
411,-0.773147,6.544403,-1.64265030302195,0.746087716532778,0.7098978737155,-0.104504845135436,-0.818243685310768,0.218167811552315,0,-0.435127039305215,0.456717664186172,0.192416625968521,-0.213634954250894,"U","urban",2
412,0.494265,6.632395,0.603598270502266,0.0241132833648447,0.384251697828017,-0.131309108105273,0.109103438396714,0.30980965283445,0,0.393269106158522,-0.0327278433660611,0.280869157793704,-0.206177133800023,"R","crop",2
413,-2.578637,10.492806,0.559718406102902,-1.19758234395998,0.894799207027117,-0.969327206062101,1.00848678209416,-0.368502250897893,0,0.160791236142915,1.21431152998653,-0.911240211204343,0.211187326950129,"R","grass",1
414,-0.870368,9.449875,0.199160270750835,-0.419211799037092,0.388547316804872,0.744186114356781,-0.935403780997336,-3.1019431289618,1,0.476467868891288,0.307487723972815,0.299486536445024,1.06064943612514,"U","crop",2
415,-2.715859,9.772651,0.706765509933248,-1.02294787168586,0.833566142078926,-1.11860879834142,0.782577230187512,0.549975647828549,0,-0.280806345033666,0.901589305167942,-0.882205322020493,0.057365794428339,"U","grass",1
416,-2.511215,6.786233,-1.43149982874159,1.18805392712817,0.462143962881301,-0.580597149210842,-0.158493658443491,-0.558847028057034,0,-1.05149292408091,-4.24405245080065,-0.29796528303208,0.545880222068633,"U","crop",2
417,0.319177,9.207583,0.364404461117445,-0.193333444802115,0.364285789063844,-0.959113628842273,-0.130782347516712,0.694948967374734,0,-0.442917310621467,0.112764377133639,-0.986894737422989,0.91406732575125,"R","crop",1
418,-1.202616,7.551716,0.403116626714735,0.282085565694583,0.423419646224707,0.978405871765177,-0.587318824926288,-0.442082490320444,1,0.191105173928055,0.424134990932128,-0.729997715951822,0.66970229172477,"U","crop",1
419,-1.656943,6.81362,-0.161946541602531,-0.763195869869312,0.826002904158018,0.187228436825216,-0.613825088231844,-0.0230725405663187,0,-1.06249183531673,-0.814734252862792,0.0583421529374478,0.940659012708106,"R","crop",1
420,-1.477289,5.272675,0.224283971854509,1.46077367410071,-0.318615251396581,-0.176426477990787,-0.0613943371714055,-1.54793640338679,0,0.238293204907728,-1.48569548494356,-0.571209346546332,-0.533776905127595,"U","forest",1
421,-1.617306,6.699837,0.596543116826351,-1.46697013383765,0.828364293077767,1.765025515708,-0.154462003253111,1.00879200878654,1,1.36655026582316,0.0667147566426435,2.12997019818764,0.889125228792018,"R","urban",2
422,-1.942897,10.582851,0.592898509094769,0.150436742190788,0.940892162365748,-1.09947078276556,-0.428119927066992,-0.268583139434368,1,0.673778468697116,0.906986177330754,-0.914374868047629,-0.15857157198748,"U","crop",1
423,-0.952127,6.493993,-2.65045258282947,-0.19917354662067,0.627765787421181,-0.941270385524612,0.864580398390344,0.337109587111779,1,-1.18156297178665,-0.218163641698535,-0.872554075052124,-0.00865085339457235,"R","crop",1
424,0.513165,6.896419,-4.22463795177142,1.19882885004874,1.78535499885399,-0.808124151611584,1.20460327481511,0.226546049012604,1,-0.536473883763249,-0.633467467602761,-0.92334792816926,0.160131957994422,"R","crop",1
425,-1.585132,6.653406,0.654702028183697,-0.746117447248194,0.775362889497179,1.86843986941369,-0.417531776851984,0.179689277761946,0,0.526870975415946,0.373795314338749,1.50393026116615,0.856293398748263,"U","urban",2
426,-2.484954,10.056925,0.470298407439691,0.189509901351372,1.01453655611722,0.468733145855472,-0.67002363771407,0.49721867620501,1,0.433429326085708,-0.741519400882775,0.597106172020758,0.836878370794549,"R","crop",1
427,-1.045247,5.907477,0.0106951175676829,1.39378124762151,0.0788749115190377,0.192723611490398,-0.72116483512145,-0.772947567594872,0,-0.414023618516652,0.474120797814975,-0.638812243848479,0.0403472903214612,"R","crop",1
